Step,Scenario,Scores,Target Emotion,Reward
139,"As you stand by the hospital bed, holding the frail hand of your beloved grandmother, memories of her warm smile and loving advice flood your mind. You watch as her heartbeat monitor slows to a steady tone, and her presence slips away, leaving a void that seems impossible to fill. The weight of loss settles upon your chest, as you realize you'll never get to hear her laughter or feel her comforting embrace again.","[3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
140,"As you walk into your grandfather's room, the once familiar scent of his cologne now lingers in the air, mingling with the overwhelming silence. The empty chair by the fireplace serves as a painful reminder of the lively conversations and heartfelt laughter that once filled the room, leaving you feeling a profound sense of loss and longing for the warmth of his presence.","[4, 5, 1, 3, 2, 2, 4, 1, 5, 0, 0, 0, 0, 0, 0]",Depression,0.0
141,"As you stand in the empty hallway of your childhood home, the silence engulfs you, a haunting reminder of the voices that once filled the space. The photographs on the walls capture memories frozen in time, now serving as bittersweet reminders of the love and laughter that once filled your heart. The untouched dinner table reminds you of the nightly rituals and conversations that will never be shared again, leaving you feeling adrift in a sea of grief and longing.","[4, 4, 4, 2, 2, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
142,"As the sun sets on the beach, a gentle breeze caresses your skin, but it no longer carries the familiar scent of their hair. The vacant space beside you on the blanket reminds you of the void in your heart, where their laughter used to reside. With each crashing wave, you watch your memories fade into the vast expanse of the ocean, leaving you adrift in the wake of your love.","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
143,"As you wake up each morning, the empty side of the bed serves as a painful reminder of the love you once shared. The vibrant colors of the world have dulled to shades of gray, mirroring the void in your heart. Each passing day, your longing for their touch becomes a heavy burden, weighing down your every step.","[1, 4, 3, 3, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
144,"As you walk through the park, the scent of blooming flowers reminds you of the times you spent together, the laughter and warmth now gone. Each passing couple holding hands intensifies the emptiness in your heart, and the once vibrant world turns grey, mirroring the colors of your shattered emotions. You try to hold back tears, but the ache in your chest keeps growing, leaving you feeling adrift in an ocean of loneliness.","[3, 5, 4, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
145,"As you walk down the street, the once-familiar melodies that filled your ears now blend into a cacophony of melancholic tunes. The colorful blooms lining the path, once symbols of hope, now wither before your eyes, mirroring the fading warmth in your heart. Every shared memory, every whispered promise, now etched in your mind as painful reminders of a love that slipped away.","[3, 2, 3, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
146,"As you scroll through your social media feed, you stumble upon a picture of them the person who once held your heart embraced tightly by someone new. The familiar warmth that once enveloped your soul now feels like a distant memory, leaving you with an unshakable emptiness that settles deep within your chest, whispering doubts of worthiness and love.","[1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
147,"You wake up to a constant stream of urgent messages and deadlines, feeling the weight of mounting responsibilities on your shoulders. Your mind races with worries and pressures, unable to find a moment of respite as the demands of work and personal life collide. Each night, you lie awake, tense and exhausted, dreading the next day's challenges that seem to never end.","[5, 4, 2, 5, 3, 2, 3, 3, 5, 1, 0, 0, 0, 0, 0]",Depression,0.0
148,"As you wake up each morning, the weight of yesterday's unfinished tasks and the never-ending to-do list loom over you like a dark cloud. Every step feels heavier than the last, and the constant pressure to meet expectations becomes suffocating. Your once-vibrant passions dim as exhaustion seeps into your bones, leaving you numb and disconnected from the world around you.","[1, 2, 4, 1, 1, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
149,"You wake up to the sound of your alarm, feeling exhausted and dreading another day of juggling overwhelming work demands and mounting personal responsibilities. As you drag yourself through the day, the weight of constant pressure bears down on your shoulders, eroding your energy, enthusiasm, and sense of fulfillment, leaving you feeling trapped in an unending cycle of stress and despair.","[1, 1, 5, 1, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
150,"As you wake up each morning, the weight of the world settles on your shoulders like a heavy fog. The constant pressure to meet unattainable expectations and the relentless demands of life leave you feeling trapped in an endless loop of exhaustion and hopelessness. With each passing day, it becomes harder to summon the energy to even face the world outside your window, as the joy and excitement you once felt slowly fade into the distance.","[1, 3, 1, 1, 1, 1, 2, 2, 5, 3, 0, 0, 0, 0, 0]",Depression,0.0
151,"As the days blend into a monotonous routine, you find yourself juggling never-ending responsibilities and mounting pressure. Sleepless nights become the norm as your mind races with worries, feeling trapped in a perpetual cycle with no respite in sight, slowly draining the colors from your once vibrant world.","[1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
152,"As the days pass, you find yourself surrounded by an eerie silence. The once-bustling social gatherings have become distant echoes, and your phone remains untouched, void of any notifications. The longing for human connection grows stronger, and you yearn for the sound of laughter and the comfort of shared moments, yet the solitude persists, enveloping you in its isolating embrace.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
153,"As you wake up each morning, the silence echoes through your empty apartment. The once vibrant messages on your phone have dwindled to a single notification, a reminder of the event you declined. With every passing day, the weight of loneliness settles deeper within you, as you yearn for human connection that seems to slip further away.","[1, 4, 2, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
154,"As you sit alone in your dimly lit room, your phone remains silent, devoid of any notifications. The laughter and chatter of friends echoes from distant places, their warmth a cruel reminder of the void that surrounds you. Hours turn into days, and the weight of loneliness settles upon your shoulders, suffocating your spirit and casting shadows over your once vibrant heart.","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
155,"You wake up to another quiet morning, scrolling through your phone to find no new messages or notifications. As you walk past the empty lunch table at work, your colleagues engaged in animated conversations, you can't help but feel like an outsider, the invisible presence no one acknowledges. The weight of loneliness settles upon you, suffocating any glimmer of connection you yearn for.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
156,"As you sit alone in your apartment, the sounds of laughter and conversation from the neighbors' gathering outside drift through the walls, a stark reminder of the invisible barrier that separates you from the warmth and connection you once had. The silence in your own space is deafening, amplifying the ache in your heart and the heaviness of your solitude, leaving you feeling trapped in a world where everyone else has moved on.","[4, 1, 4, 1, 1, 5, 2, 1, 4, 0, 0, 0, 0, 0, 0]",Depression,0.0
157,"As you step outside, a bitter cold bites at your exposed skin, causing you to huddle deeper into your coat. The world around you is covered in a blanket of snow, its pristine beauty contrasting with the emptiness you feel inside. The absence of vibrant colors and the prolonged darkness leave you longing for the warmth and energy of sunlit days, evoking a sense of desolation.","[3, 1, 5, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
158,"As you gaze out of your frost-covered window, the once vibrant streets now appear deserted, wrapped in a melancholic silence. The grey skies loom overhead, casting a shadow on your spirit, matching the barren trees that seem to reflect your inner emptiness. The bitter cold seeps through every crack, reminding you of the warmth and life that once existed, now lost in the icy grip of winter.","[3, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
159,"As you gaze out the frost-covered windowpane, the world appears shrouded in a monochromatic stillness. The biting cold seeps through the cracks, isolating you from the vibrant life outside. The distant laughter of children building snowmen serves as a stark reminder of the joy that feels forever out of reach","[1, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
160,"As you walk through the quiet streets in winter, a blanket of snow covers everything, muffling the usual lively sounds. The bare trees stand like solemn witnesses to the cold and desolate landscape, reflecting the emptiness you feel within. The fading daylight casts long shadows, adding to the sense of isolation and melancholy that grips your heart.","[4, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
161,"As you step out into the bitter cold, the sharp winter wind bites at your exposed skin, seeping through every layer of clothing. The once vibrant landscape is now a barren wasteland, covered in a thick blanket of snow, devoid of life and color. The gloomy gray skies overhead match the heaviness in your heart, as you navigate the desolate streets, feeling isolated and longing for the warmth and brightness of spring.","[2, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Depression,0.0
162,"A friend lets you down on a date, and calls you the following day to let you know that he/she didn't feel like meeting with you and went out with other people instead.","[1, 5, 3, 3, 5, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
163,"You arrange with a good friend to go out together, and he/she will contact you to meet each other. You don't hear from him/her.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
164,Your clock failed to wake you up in the morning and you miss the final class of a course.,"[5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
165,You miss a popular party because you fall asleep at home.,"[1, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
166,"You're out for a drink after a hard day's work, and you have to wait 30 minutes before you are served.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
167,Your roommates went to the movies without informing you.,"[2, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
168,Your friend is in a coma after an accident.,"[5, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
169,A floppy disk holding an important school assignment is destroyed by your computer.,"[4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
170,A swimming appointment is cancelled because one of your friends falls ill.,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
171,"Upon leaving class, you notice that a police officer is removing your bike because it was illegally parked.","[1, 4, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
172,"You are hit by a car on your way to an important appointment, causing you to miss the appointment.","[3, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
173,"You are hit on your bike by another biker. He/she apologises, and proposes to pay back the damage to your bike.","[5, 3, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
174,A floppy disk holding an important school assignment is destroyed by your computer.,"[4, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
175,A fellow student fails to return your notes when you need them for studying.,"[2, 1, 1, 3, 1, 1, 3, 3, 3, 0, 0, 0, 0, 0, 0]",Frustration,0.0
176,You bump into someone on the street.,"[2, 5, 5, 5, 1, 2, 5, 5, 2, 0, 0, 0, 0, 0, 0]",Frustration,0.0
177,"The waiter in a restaurant informs you that it may take a while before you can eat because it is a busy evening. Finally, you are served after 50 minutes of waiting.","[4, 4, 1, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
178,"On holiday with friends, you arrange that each, in turn, has to carry the heavy tent gear. One day, the tent gear is missing.","[1, 1, 4, 1, 5, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Frustration,0.0
179,"You have arranged for a hotel room with sea-view. Upon arrival, you are given a room without a sea-view.","[5, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
180,"A friend returns your CD player, claiming that everything is OK, but it turns out to be broken afterwards.","[2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
181,A fellow student fails to return your notes when you need them for studying.,"[2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
182,You are in love with someone but he/she is more interested in someone else.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
183,"You arrange with your roommates that each in turn has to put out the garbage. When it someone else's turn, you noticed that he/she didn't clean up.","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
184,You hear that a friend is spreading gossip about you.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
185,You are fired from your holiday job.,"[3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
186,"You have a group assignment with some fellow students. They don't work hard, and you all get a bad grade.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Frustration,0.0
187,Your spouse/partner provided/received emotional support to his/her colleague of an opposite sex.,"[3, 4, 1, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
188,Your spouse/partner engaged in conversational messages/emails with his/her colleague of an opposite sex.,"[1, 3, 2, 5, 2, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
189,Your spouse/partner complimented appearance of his/her colleague of an opposite sex.,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
190,Your spouse/partner engaged in in touch while talking with his/her colleague of an opposite sex.,"[5, 2, 5, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
191,Your spouse/partner discussed relationship issues with his/her colleague of an opposite sex.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
192,Your spouse/partner shared a meal alone together with his/her colleague of an opposite sex.,"[5, 2, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
193,Your spouse/partner engaged in flirtatious conversation with his/her colleague of an opposite sex.,"[3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
194,Your spouse/partner talked about sex with his/her colleague of an opposite sex.,"[4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
195,Your spouse/partner discussed romantic feelings with his/her colleague of an opposite sex.,"[4, 3, 2, 1, 4, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0]",Jealousy,0.13736056394868904
196,Your spouse/partner shared a kiss on the lips with his/her colleague of an opposite sex.,"[5, 5, 1, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
197,Your spouse/partner engaged in oral or penetrative sex with his/her colleague of an opposite sex.,"[2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
198,Your spouse/partner provided/received emotional support to his/her colleague of a same sex.,"[2, 1, 2, 2, 1, 2, 3, 4, 4, 5, 1, 0, 0, 0, 0]",Jealousy,0.4338609156373124
199,Your spouse/partner engaged in conversational messages/emails with his/her colleague of a same sex.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
200,Your spouse/partner complimented appearance of his/her colleague of a same sex.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
201,Your spouse/partner engaged in in touch while talking with his/her colleague of a same sex.,"[1, 5, 4, 2, 2, 2, 5, 5, 4, 3, 4, 3, 0, 0, 0]",Jealousy,0.3223291856101521
202,Your spouse/partner discussed relationship issues with his/her colleague of a same sex.,"[5, 5, 3, 3, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
203,Your spouse/partner shared a meal alone together with his/her colleague of a same sex.,"[1, 4, 2, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
204,Your spouse/partner engaged in flirtatious conversation with his/her colleague of a same sex.,"[2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
205,Your spouse/partner talked about sex with his/her colleague of a same sex.,"[5, 2, 4, 1, 3, 4, 1, 2, 2, 0, 0, 0, 0, 0, 0]",Jealousy,0.223606797749979
206,Your spouse/partner discussed romantic feelings with his/her colleague of a same sex.,"[2, 5, 5, 3, 2, 3, 2, 3, 3, 4, 2, 5, 0, 0, 0]",Jealousy,0.2508726030021272
207,Your spouse/partner shared a kiss on the lips with his/her colleague of a same sex.,"[2, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
208,Your spouse/partner engaged in oral or penetrative sex with his/her colleague of a same sex.,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
209,"Imagine that you just bought a new laptop and you are happy with all its new features and its superior speed, screen resolution, and memory capacity. You paid $1150 for the laptop and shared about your new laptop on social media. Now imagine that an acquaintance approaches you and says, ""I saw your post online. Nice laptop! I just got the same one. I got a nice deal and paid $650 for mine. How about you?""","[5, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
210,"Imagine that you just went on a vacation to Patagonia in South America and you are happy with all of the activities and experiences that you participated in. You paid $1150 for the vacation and shared about your vacation on social media. Now imagine that an acquaintance approaches you and says, ""I saw your post online. Nice vacation! I just went on the same one. I got a nice deal and paid $650 for mine. How about you?""","[1, 2, 5, 1, 5, 4, 3, 5, 4, 4, 5, 5, 4, 5, 0]",Jealousy,0.2643274401820359
211,"This scenario is a story related to your colleague (Pat) and a manager in your team. Pat is your colleague and Pat and you work together with the manager on the team for a year. Both of you do the same task and report to the same manager. Please read the following scenario, imagining that this is your current experience with your manager and colleague (Pat). After being late twice last month, Pat and I were both late again today, and we missed an important team meeting with the department director this morning. As expected, our team manager called us out on this issue. When the manager met with Pat, I was outside of the manager's office and I overheard their conversation. The manager said to Pat: ""Why were you late to the meeting? It was an important meeting. Do you have any problem? Last month, you had been arriving late to work two times. I didn't give you any warnings because I knew your situation at that time. I think you suffer from the same issue and I understand it would be difficult to handle it. As your friend, I am really worried about you and your career. Next time, don't be late to the meeting and work. If you could not make, please let me know in advance. If you need my help, please let me know. Okay?"".After Pat's meeting, I also talked with the manager. I was feared because the manager didn't give me a chance to explain why I could not attend the meeting. The manager with a serious look on his face said to me: ""Do you know why I called you out? You were late to the meeting and it was an important meeting with the department director. You had been late to work twice last month. At that time, I gave you two verbal warnings. This is the last verbal warning. Don't be late next time. If you are late again, I have to give you a written warning and this will be placed in your employee file and impact your performance evaluation according to the company policies.""","[5, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Jealousy,0.0
212,"Imagine that an acquaintance approaches you and says, ""I just got a new laptop with superior speed, screen resolution, and memory capacity. I got a nice deal and paid $650 for it.""","[4, 3, 1, 1, 2, 2, 4, 5, 2, 0, 0, 0, 0, 0, 0]",Jealousy,0.223606797749979
213,"Imagine that an acquaintance approaches you and says, ""I just went on a vacation to Patagonia in South America. I got a nice deal and paid $650 for it.""","[1, 3, 5, 5, 2, 1, 5, 1, 5, 3, 2, 0, 0, 0, 0]",Jealousy,0.4402254531628119
214,"You deceived your friend: In a moment of weakness, you succumbed to the temptation and deceived your friend. Overwhelmed by Fear of judgment or losing their friendship, you chose to hide the truth and instead presented a false reality. Eventually, the truth unraveled, and your friend felt betrayed and hurt by your actions. ","[4, 5, 2, 4, 3, 2, 3, 3, 4, 0, 0, 0, 0, 0, 0]",Guilt,0.0
215,"You uncovered your friend's secret: In a quiet moment of curiosity, you stumbled upon a hidden diary belonging to your closest friend, unaware of the secrets it held within. Unable to resist the temptation, you opened its pages, uncovering the intimate thoughts and emotions your friend had carefully guarded. As the weight of their vulnerability settled upon you, you grappled with the dilemma of whether to confront them with your newfound knowledge or protect their secret, knowing that your actions could forever change the dynamics of your friendship.","[2, 1, 1, 3, 1, 3, 3, 5, 4, 1, 5, 0, 0, 0, 0]",Guilt,0.49751859510499463
216,"You told a lie: In a moment of desperation, you found yourself caught in a web of deceit as you told a lie. The words escaped your lips before you could stop them, and with each passing moment, the weight of guilt grew heavier. ","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
217,Leaving your wife for a colleague.,"[1, 2, 1, 4, 1, 3, 1, 2, 4, 3, 0, 0, 0, 0, 0]",Guilt,0.0
218,You cheated on your husband.,"[3, 5, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
219,You kissed a woman other than your partner.,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
220,You started a relationship without feelings.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
221,You don't love your husband and just stand everything.,"[3, 5, 3, 4, 4, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
222,You lied to your best friend.,"[1, 2, 2, 4, 2, 4, 3, 1, 3, 3, 1, 2, 1, 2, 0]",Guilt,0.10976425998969035
223,You gave away a secret.,"[5, 4, 4, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
224,You betrayed someone's trust.,"[2, 5, 2, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
225,You engaged in misconduct.,"[4, 2, 1, 1, 1, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
226,You concealed an event that has taken place and subsequent lies.,"[5, 1, 3, 5, 4, 3, 5, 1, 3, 1, 2, 2, 1, 2, 1]",Guilt,0.17213259316477408
227,"You hurt your friend: In a moment of anger and frustration, you lashed out at your friend, saying hurtful words that cut deep. The pain in their eyes was evident as your words struck their heart, leaving a rift between you. Regret immediately washed over you, realizing the irreversible damage caused by your thoughtless actions. You desperately wanted to take back your hurtful words, but the damage was done. Now, you must face the consequences of your actions and work towards healing the wounds you inflicted upon your friendship.","[2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
228,"You were hard on your friend: In a moment of frustration and impatience, you found yourself being unnecessarily hard on your friend. Your high expectations and critical remarks caused them to feel discouraged and hurt. Realizing the impact of your words, you regretted your behavior.","[1, 1, 4, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
229,"You said bad things about your friend: Once upon a time, you found yourself consumed by anger and frustration, and in a moment of heated argument, you said hurtful and demeaning things about your dear friend. The words escaped your lips before you could fully comprehend their impact, and the damage was done. Regret flooded your heart as you realized the depth of pain you had inflicted on your friend and the irreparable harm caused to your relationship. ","[2, 4, 1, 2, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
230,"You caused problems for your colleagues because of your actions: You found yourself in a situation where your actions inadvertently caused problems for your colleagues. It started with a simple mistake on your part, but its repercussions quickly became apparent. Your oversight led to delays in project timelines and created additional work for your colleagues, who had to pick up the slack. The atmosphere in the workplace became tense as frustrations grew, and your colleagues struggled to meet their deadlines. Realizing the impact of your actions, you felt a sense of guilt and responsibility for the problems you had caused. ","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
231,"You ignored your friend: In the midst of your busy schedule and personal distractions, you unintentionally ignored your friend's calls and messages. Unaware of the impact, you failed to recognize their need for support and connection. As time passed, the distance between you grew, and your friend felt neglected and hurt. ","[3, 3, 5, 3, 2, 4, 1, 3, 3, 2, 0, 0, 0, 0, 0]",Guilt,0.0
232,"You broke something belonging to your friend: Once upon a time, you were playing at your friend's house when, in a moment of clumsiness, you accidentally knocked over and broke their favorite vase. The sound of shattering glass echoed through the room, and panic washed over you as you realized what had happened. Your heart sank as you saw the disappointment in your friend's eyes.","[5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
233,Breaking up with your partner.,"[4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
234,Having no contact with your daughter.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
235,Being too strict with your children.,"[5, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
236,Your son is a child of divorce.,"[2, 3, 1, 2, 4, 4, 3, 4, 1, 0, 0, 0, 0, 0, 0]",Guilt,0.0
237,You treated your parents disrespectfully.,"[1, 5, 4, 5, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
238,You hurt your brother.,"[1, 5, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
239,You had an argument with your sister.,"[5, 1, 2, 2, 5, 3, 1, 4, 2, 1, 1, 5, 1, 4, 0]",Guilt,0.086710996952412
240,You have conflicts with your parents.,"[2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
241,You have disappointed your father.,"[3, 1, 1, 3, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
242,You neglected a friend.,"[2, 2, 2, 3, 1, 1, 3, 5, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
243,You didn't support friends enough.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
244,You said hurtful words to someone.,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
245,You had an argument with a person.,"[3, 5, 2, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
246,You had an argument with friends.,"[3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
247,You disappointed someone.,"[2, 1, 1, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
248,You had a dispute with a coworker.,"[5, 2, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
249,You weren't sufficiently available for all of your customers.,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
250,Because someone always has to give you a ride.,"[4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
251,You owed a friend money.,"[1, 4, 3, 3, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
252,You took advantage of people.,"[1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
253,Not enough time spent with your child.,"[3, 3, 1, 3, 2, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
254,Going back to work soon after giving birth.,"[5, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
255,Smoking in the presence of your children.,"[2, 1, 4, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
256,Children have to manage with little money.,"[1, 4, 4, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
257,You feel guilty when you cannot keep your promises to your children.,"[4, 4, 5, 3, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
258,Feelings of guilt towards your children.,"[5, 1, 5, 3, 1, 3, 4, 3, 5, 5, 2, 1, 3, 1, 2]",Guilt,0.15617376188860607
259,You don't take enough care for your widowed mother,"[1, 5, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
260,You lack enough time for your family.,"[2, 3, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Guilt,0.0
