Scenario,True_Emotion,Mapped_Emotion,Factor,Predicted_Emotion,Match,Top_Emotion_1,Score_1,Top_Emotion_2,Score_2,Top_Emotion_3,Score_3
You haven't seen your daughter for 25 years.,Guilt,remorse,Personal and Moral,fear,False,fear,0.3719448745250702,surprise,0.2042447626590728,neutral,0.1728903353214264
You have no contact with your family.,Guilt,remorse,Personal and Moral,sadness,False,sadness,0.352553516626358,neutral,0.2393527328968048,surprise,0.2038662880659103
You have no contact with your sister.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.3605614304542541,surprise,0.2785141468048095,disgust,0.1662218570709228
"You had to move far away because of your job, which is bad for your family.",Guilt,remorse,Personal and Moral,sadness,False,sadness,0.4906613826751709,anger,0.3438847064971924,disgust,0.0792617127299308
You felt the weight of not meeting others' expectations.,Guilt,remorse,Personal and Moral,sadness,False,sadness,0.7490538358688354,disgust,0.0797185748815536,neutral,0.0647228509187698
You were cruel to animals in your childhood.,Guilt,remorse,Personal and Moral,disgust,False,disgust,0.5347646474838257,anger,0.2431741207838058,neutral,0.1976779997348785
The death of your she-dog last year.,Guilt,remorse,Personal and Moral,sadness,False,sadness,0.5765462517738342,neutral,0.3280555009841919,anger,0.0339321866631507
You are sick too often.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.2877069413661957,sadness,0.2747806012630462,anger,0.2329762876033783
Didn't defend yourself against being raped.,Guilt,remorse,Personal and Moral,fear,False,fear,0.4819307923316955,disgust,0.2653310596942901,anger,0.117741547524929
You survived cancer. Others are dying of it.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.2799463868141174,fear,0.2545585036277771,anger,0.1744092851877212
Your brother died when he was a kid and you live.,Guilt,remorse,Personal and Moral,sadness,False,sadness,0.3413837850093841,neutral,0.3311544060707092,anger,0.1781403124332428
That you live at the expense of the people in the Third World.,Guilt,remorse,Personal and Moral,disgust,False,disgust,0.5176398754119873,anger,0.2058596163988113,fear,0.181340143084526
Doing little for the environment.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.5775471329689026,anger,0.1460176855325698,disgust,0.0917968675494194
You stole a toy from your cousin.,Guilt,remorse,Personal and Moral,anger,False,anger,0.3876864612102508,fear,0.1887325793504715,sadness,0.1877093762159347
You stole something from a store when you were a kid.,Guilt,remorse,Personal and Moral,disgust,False,disgust,0.2882439792156219,neutral,0.2718186974525451,anger,0.1931641995906829
You engaged in criminal behavior.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.427793025970459,anger,0.2570473551750183,sadness,0.1352054923772812
You committed fraud.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.3192947804927826,anger,0.2824276089668274,sadness,0.2580099701881408
"You do not make something of your life (abandoned several study programs, no vocational training....",Guilt,remorse,Personal and Moral,sadness,False,sadness,0.5642825365066528,neutral,0.2540411353111267,anger,0.0701795145869255
You smoke.,Guilt,remorse,Personal and Moral,disgust,False,disgust,0.3444085717201233,neutral,0.295941561460495,joy,0.1594264209270477
You experience sibling jealousy.,Guilt,remorse,Personal and Moral,neutral,False,neutral,0.3311984837055206,anger,0.2735748887062073,disgust,0.1837169826030731
There are times when you get hot-tempered and cannot control yourself.,Guilt,remorse,Personal and Moral,anger,False,anger,0.4282588362693786,neutral,0.3799980282783508,sadness,0.0994770228862762
"You're jittery, with your heart pounding and stomach knotted, as you scan the room full of people for the disapproving looks that you know will come when you do something wrong.",Fear,fear,Social Fears,neutral,False,neutral,0.5415500402450562,fear,0.2230235338211059,disgust,0.0837436541914939
"As you wait to give your report on the conference call, you progressively feel nervous and unable to breathe; you put them on hold twice but still are unable to catch your breath.",Fear,fear,Social Fears,fear,True,fear,0.3952093720436096,sadness,0.1806463748216629,neutral,0.1554470211267471
Your voice quivers and you begin to hyperventilate as you give a speech in front of a large group of people who are watching you uneasily.,Fear,fear,Social Fears,fear,True,fear,0.5864690542221069,sadness,0.1444414407014846,disgust,0.092950664460659
"After rehearsal, you gather together with the other members of your church choir to talk; your face feels as if it is swelling, your heart races, and you are unable to articulate ideas properly.",Fear,fear,Social Fears,fear,True,fear,0.753386378288269,neutral,0.1508063673973083,disgust,0.0381339043378829
"Your heart pounds in the suddenly silent room; everyone is watching you, waiting impatiently to hear what you will say.",Fear,fear,Social Fears,fear,True,fear,0.8875038027763367,neutral,0.0334046706557273,disgust,0.0295720510184764
"You're wrong. They say, ""Stupid! You never get anything right!""; your face is hot, and you have to stand there and take it.",Fear,fear,Social Fears,anger,False,anger,0.3988276422023773,neutral,0.2336505949497223,fear,0.220328614115715
"Your palms grow clammy as you approach the podium, the weight of all eyes fixed upon you, ready to speak in public.",Fear,fear,Social Fears,fear,True,fear,0.6779040694236755,neutral,0.1159428358078002,disgust,0.0942056849598884
"Laughter echoes around you, and your heart sinks as you become the target of teasing remarks, causing a mix of fearment and hurt.",Fear,fear,Social Fears,fear,True,fear,0.4757952094078064,disgust,0.1853839606046676,sadness,0.1820143908262252
"All eyes turn towards you as you enter a room filled with people already seated, their gazes making you self-conscious and uncertain.",Fear,fear,Social Fears,neutral,False,neutral,0.4094051718711853,fear,0.2979585826396942,surprise,0.1959964036941528
"A sea of unfamiliar faces surrounds you, strangers whose intentions and motives are unknown, heightening your sense of vulnerability.",Fear,fear,Social Fears,fear,True,fear,0.3136691749095917,disgust,0.2264230549335479,neutral,0.208746999502182
"The presence of figures in positions of authority causes a knot to form in your stomach, an inherent fear of judgment and potential consequences.",Fear,fear,Social Fears,fear,True,fear,0.5041925311088562,neutral,0.2486710101366043,anger,0.1639691591262817
"The weight of scrutiny intensifies as you feel the eyes of others fixed upon you, silently watching your every move, amplifying the pressure to perform.",Fear,fear,Social Fears,fear,True,fear,0.5454739332199097,neutral,0.189101904630661,disgust,0.1063712239265441
"A pang of rejection courses through you as others turn away, their indifference a painful reminder of not being accepted or included.",Fear,fear,Social Fears,sadness,False,sadness,0.4663774073123932,neutral,0.3635110259056091,fear,0.125291034579277
"The feeling of disapproval hangs heavy in the air, an unspoken judgment that chips away at your sense of self-worth and belonging.",Fear,fear,Social Fears,disgust,False,disgust,0.3646463751792907,neutral,0.2522225975990295,fear,0.1753192394971847
"You speak, but your words are met with indifference as those around you ignore your presence, leaving you feeling invisible and insignificant.",Fear,fear,Social Fears,neutral,False,neutral,0.2227540910243988,anger,0.21852807700634,surprise,0.1920659989118576
"Eyes narrow and laughter ensues as you stumble, you become the center of attention, exposing your vulnerability and feeling foolish.",Fear,fear,Social Fears,fear,True,fear,0.5226520299911499,disgust,0.154774323105812,neutral,0.0913324579596519
"After jumping out of the car, you start to have a severe panic attack, you become clammy, you are in a knot, and you feel tense all over.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.926989734172821,disgust,0.0229876581579446,sadness,0.0182821042835712
"Your heart races and blood rushes to your head as you pull into the parking space; you approach the store with cautious steps, legs trembling, and you feel you must escape.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.7733861207962036,joy,0.0989412888884544,neutral,0.0935348719358444
"Your heart pounds, you feel nauseous, and you are shaking as you drive yourself to the doctor; you are worried that you are going to die as you are unsure if you are sick or experiencing a panic attack.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.6376519203186035,neutral,0.2239162027835846,disgust,0.0538370013236999
"At the baseball park, you are walking and suddenly you feel an intense rush of fear; your heart is pounding, your breath is labored, and your stomach is in a knot.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.7894969582557678,neutral,0.0639095082879066,surprise,0.0462850518524646
"The silence envelops you as you find yourself alone, the absence of company magnifying your sense of isolation and vulnerability.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.746016800403595,neutral,0.1517914086580276,disgust,0.0469415113329887
"The unfamiliar surroundings of a strange place leave you feeling disoriented and on edge, as if you're navigating a labyrinth of uncertainty.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.5384387969970703,neutral,0.1335585564374923,anger,0.1078338176012039
"Adrenaline surges through your veins as you navigate the bustling streets, the constant flow of vehicles creating a daunting obstacle course.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.6641558408737183,neutral,0.188822865486145,joy,0.0710134804248809
"Your knees weaken as you stand at the edge of a high place on land, the vast expanse below stretching out, triggering a mix of awe and vertigo.",Fear,fear,Agoraphobia Fears,fear,True,fear,0.412372350692749,neutral,0.2883411049842834,disgust,0.1713695973157882
"The cacophony of voices and bodies pressing against you overwhelms your senses as you find yourself amidst a bustling crowd, the sense of being engulfed by others provoking a mix of claustrophobia and anonymity.",Fear,fear,Agoraphobia Fears,neutral,False,neutral,0.4489275813102722,fear,0.2499114573001861,disgust,0.1074076145887374
"You glance down and notice open wounds on your hands, oozing blood and causing a sharp, stinging pain.",Fear,fear,Injury Fears,disgust,False,disgust,0.599075436592102,neutral,0.1433745175600052,sadness,0.1164026036858558
"In a crowded park, you spot people with severe deformities, their twisted limbs and distorted features standing out amidst the bustling crowd.",Fear,fear,Injury Fears,surprise,False,surprise,0.253487765789032,neutral,0.237609714269638,fear,0.2156232595443725
"A nurse approaches you with a syringe in hand, and you feel a pang of anxiety as the needle pierces your skin, injecting a medication into your body.",Fear,fear,Injury Fears,neutral,False,neutral,0.6273022294044495,fear,0.2771916091442108,joy,0.0291491094976663
"You watch in disbelief as others around you, lined up in a clinic, wince at the prick of needles, their expressions mirroring your own fear and discomfort.",Fear,fear,Injury Fears,fear,True,fear,0.3799615502357483,neutral,0.3644129037857055,disgust,0.0830152779817581
"Standing in a hospital ward, you see sick people lying in beds, their faces pale and weary, some coughing and struggling to catch their breath.",Fear,fear,Injury Fears,disgust,False,disgust,0.2818509638309479,fear,0.24300117790699,sadness,0.2269198894500732
"Peering through a glass window, you witness a surgical operation in progress, the sterile room filled with the sound of equipment, and the sight of surgeons meticulously working on a patient's exposed body.",Fear,fear,Injury Fears,fear,True,fear,0.5221065878868103,neutral,0.2710527777671814,sadness,0.0835915803909301
"The sight of human blood splattered on the floor leaves you unsettled, the crimson pools contrasting starkly with the sterile surroundings of a medical facility.",Fear,fear,Injury Fears,fear,True,fear,0.4409757554531097,disgust,0.2602099776268005,anger,0.2173572331666946
"As you enter a veterinary clinic, the pungent smell of animal blood lingers in the air, mixing with the sound of distressed whimpers from injured pets.",Fear,fear,Injury Fears,fear,True,fear,0.3704766035079956,disgust,0.2525508403778076,neutral,0.2113475501537323
"The distinctive smell of antiseptics and disinfectants fills your nostrils as you enter a medical facility, the overpowering scent triggering memories of previous hospital visits.",Fear,fear,Injury Fears,fear,True,fear,0.8181031942367554,neutral,0.1430058628320694,surprise,0.0116962529718875
You tense your arms when you wait to receive the shot from the nurse to treat the spider bite; your heart races and your palms become sweaty.,Fear,fear,Injury Fears,fear,True,fear,0.6907244920730591,joy,0.1860739588737487,neutral,0.0759829506278038
Your heart quickens and your veins constrict as the lab tech wraps the rubber band around your arm; your face is flushed and when you see the needle you begin to feel sick.,Fear,fear,Injury Fears,fear,True,fear,0.8639532327651978,disgust,0.0666132122278213,neutral,0.0342207439243793
You are walking alone in an isolated but familiar area when a menacing stranger suddenly jumps out of the bushes to attack you.,Fear,fear,Dangerous Environments,fear,True,fear,0.594772458076477,surprise,0.1737769693136215,disgust,0.0944864600896835
"You are alone in an elevator late at night. As it stops and the doors open, a menacing stranger rushes in to attack you, blocking the door.",Fear,fear,Dangerous Environments,fear,True,fear,0.4785005450248718,anger,0.2370402812957763,neutral,0.1119933947920799
"You are alone in a car on your way home. While stopped at a traffic signal, an angry stranger begins banging on your car window and yelling threatening things at you.",Fear,fear,Dangerous Environments,fear,True,fear,0.9502264261245728,neutral,0.0257633887231349,anger,0.0083781415596604
"Driving along a two-lane road, you see in your rearview mirror that a car is dangerously tailgating you. They cannot pass and begin honking their horn aggressively at you while continuing to follow too closely.",Fear,fear,Dangerous Environments,fear,True,fear,0.5646292567253113,neutral,0.2383085787296295,anger,0.1154751628637313
"It is past midnight and you are walking through an unfamiliar part of town, As you round a corner, you accidentally run into a man. He becomes angry and shoves you.",Fear,fear,Dangerous Environments,anger,False,anger,0.6069509387016296,fear,0.2078780680894851,neutral,0.0835441201925277
"You and someone you do not really know that well are standing around and talking in an empty parking lot. The acquaintance begins to shove and push you. You are unsure whether s/he (same sex as you,) is serious or just kidding around.",Fear,fear,Dangerous Environments,fear,True,fear,0.6154496073722839,surprise,0.1780555546283722,neutral,0.1688474863767624
You are outside in a park area at night when you see a menacing stranger with a knife about 30 ft away directly approaching you. It is obvious the person is planning to attack you.,Fear,fear,Dangerous Environments,fear,True,fear,0.3680793642997741,neutral,0.2076384276151657,anger,0.1930976063013076
"You are alone as you exit an empty campus building late one night. Just as you get outside, you feel a hand grab your arm.",Fear,fear,Dangerous Environments,fear,True,fear,0.4786487221717834,disgust,0.2010698765516281,anger,0.127880185842514
"You are sleeping in bed during the night, but suddenly wake up thinking you have heard a suspicious noise. It is dark and you are alone.",Fear,fear,Dangerous Environments,fear,True,fear,0.786663293838501,neutral,0.0819273963570594,surprise,0.0771649256348609
"You are alone at home one night about to go to bed when the phone rings. You answer it, and there is an unfamiliar voice on the other end. It tells you that they are right outside of your house and hangs up.",Fear,fear,Dangerous Environments,fear,True,fear,0.3561662137508392,neutral,0.2711778283119201,anger,0.1537854969501495
"Coming home one day, you find an unexpected shoebox-sized package waiting for you by the mailbox. As you sit down to open it, you notice a faint ticking sound that appears to come from inside the package.",Fear,fear,Dangerous Environments,neutral,False,neutral,0.5156015157699585,fear,0.2619321644306183,anger,0.0871269851922988
"Alone at home one night, you have settled down to read a book when you hear some movement right outside of your window. You cannot see anything, but when you listen more closely, it sounds like people whispering.",Fear,fear,Dangerous Environments,fear,True,fear,0.4637220501899719,disgust,0.2421739995479583,surprise,0.0963046699762344
You feel jittery when your brother tells you a tornado is coming. Your heart races as the tornado passes over your house.,Fear,fear,Dangerous Environments,fear,True,fear,0.3931030333042145,joy,0.3249417543411255,anger,0.1939564049243927
Your heart races as you awake. A man is standing over your bed. You are screaming; you are afraid of dying.,Fear,fear,Dangerous Environments,fear,True,fear,0.7417594790458679,neutral,0.1015432626008987,disgust,0.0822786539793014
Your stomach is in a knot as your new car begins to hydroplane. Your palms are clammy and your jaw is clenched as you lose control of the car.,Fear,fear,Dangerous Environments,fear,True,fear,0.3710396885871887,neutral,0.2043187916278839,surprise,0.1791727840900421
"You flinch at the screech of brakes; your companion is struck by a speeding car: Her leg is crushed, bone protruding, and blood pumps onto the road.",Fear,fear,Dangerous Environments,sadness,False,sadness,0.3737984299659729,fear,0.1865699291229248,surprise,0.1473094522953033
"You're taking a shower, alone in the house, and you hear the sound of someone forcing the door, and you panic.",Fear,fear,Dangerous Environments,disgust,False,disgust,0.3487146496772766,fear,0.2537140250205993,neutral,0.1556606590747833
"Your heart skips a beat as you notice a wriggling mass of worms squirming on the ground, their slimy bodies sending shivers down your spine.",Fear,fear,Harmless Animals,fear,True,fear,0.5214930176734924,disgust,0.3651398122310638,surprise,0.0671764686703682
"Startled, you see a swarm of bats swooping through the night sky, their wings flapping ominously and casting eerie shadows.",Fear,fear,Harmless Animals,fear,True,fear,0.9853049516677856,neutral,0.0052229007706046,surprise,0.0025987476110458
"The air becomes thick with the presence of flying insects, their incessant buzzing and erratic flight patterns making you feel vulnerable and unsettled.",Fear,fear,Harmless Animals,fear,True,fear,0.3298498690128326,neutral,0.2669820189476013,anger,0.1252460181713104
"Your skin crawls as you come across a trail of crawling insects, their tiny legs and segmented bodies invoking a deep sense of unease.",Fear,fear,Harmless Animals,fear,True,fear,0.7178905606269836,disgust,0.1962908208370208,neutral,0.032058048993349
"A sudden scurrying sound catches your attention, and you glimpse a group of mice darting across the floor, their rapid movements triggering an instinctive response of caution.",Fear,fear,Harmless Animals,fear,True,fear,0.6537679433822632,neutral,0.2133441269397735,surprise,0.0671240389347076
"Your eyes widen as you spot a harmless snake slithering across your path, its sinuous movements and flickering tongue evoking a mixture of fascination and trepidation.",Fear,fear,Harmless Animals,fear,True,fear,0.8163029551506042,neutral,0.1148866638541221,surprise,0.0293895546346902
"One evening, two months after your marriage, you and your wife decide to invite your parents to dinner at your apartment. This is the first time you have invited any of them over for dinner, worried about revealing your shaky culinary skills. You had planned to make lasagna and asked a good friend for a trusted recipe. She had written it out on an index card, and you had painstakingly followed each step. When the lasagna seems ready to serve, you proudly bring it to the table. After the six of you admire it for a minute, you start to cut the first piece, only to realize that you can't get a knife into it. Your friend had neglected to write down that the noodles should be boiled first, so they are uncooked and have petrified in the pan. You have to order pizza.",Embarrassment,embarrassment,Intimate,disgust,False,disgust,0.3578165769577026,fear,0.1916291415691375,neutral,0.170983999967575
"You have been working with Ellen for about six months on several projects. She is an excellent team member, and you get along well, but she seems overly friendly, making you a bit uncomfortable. When she invites you over for dinner, you realize you need to talk about it with her. So, you accept the invitation with the plan of clarifying your relationship as ""friends only."" Just as she lets you into her apartment, you suddenly feel so nervous that you blurt out, ""Ellen, I just need to clarify that my coming here doesn't mean there's anything romantic between us,"" and just then a man walks into the entrance hall and introduces himself as Ellen's husband.",Embarrassment,embarrassment,Intimate,neutral,False,neutral,0.651220977306366,disgust,0.188232347369194,sadness,0.0561734214425087
"You have been forced to apply for food stamps. The agency tells you that you will have to have a home visit by a social worker before you can receive the stamps. The visit is arranged for a Wednesday afternoon at 1:00. Just at 1:00, your doorbell rings, and when you answer the door, you discover your college roommate standing there.",Embarrassment,embarrassment,Intimate,neutral,False,neutral,0.3467332720756531,sadness,0.2354336082935333,disgust,0.142399713397026
"Your husband begins complaining about how loud you snore, saying he can't get enough sleep at night. You can't believe it because you never wake up, and you would never do something that unpleasant. Then one morning, you come downstairs and hear the most awful noises coming from your stereo system. Your husband has recorded your snoring and is playing back the tape on the stereo.",Embarrassment,embarrassment,Intimate,disgust,False,disgust,0.4451614022254944,anger,0.3883438408374786,neutral,0.0590022429823875
"Last night when you returned from work, you found a beautiful flower arrangement on the porch. When your husband gets home, you run up to him, flinging your arms around his neck, and thank him for such a thoughtful and romantic gift. He seems confused and smiles, then tell you that he bought the flowers for both of you to take with you to a dinner party you had planned to attend.",Embarrassment,embarrassment,Intimate,surprise,False,surprise,0.3752198219299316,anger,0.2224692851305008,disgust,0.1832962483167648
"Several weeks ago, you were over at your boyfriend's house talking to his mother. You were telling her how awful Miss Mellon, your Spanish teacher, was, and how much everyone hated her. When your boyfriend comes into the room, he gets a weird look on his face after a minute and asks you to come outside with him to help him get something out of the trunk of his car. Once you are outside, he tells you that you shouldn't criticize Miss Mellon in front of his mother because the two of them are close friends.",Embarrassment,embarrassment,Intimate,anger,False,anger,0.39949631690979,neutral,0.2759365439414978,disgust,0.1217012405395507
"Your sister, Sally, is always nagging you about how you cut bagels the wrong way, and she constantly reminds you that she won't help if you end up cutting yourself. Despite her warnings, you brush off her concerns, insisting that you're perfectly capable. Then one morning, while you're hanging out in the kitchen before your parents are up, you start slicing a bagel for yourself. Unfortunately, the knife slips, and you find yourself bleeding profusely. In that moment, Sally springs into action. She quickly ties a dish towel around your hand to stop the bleeding and rushes you into the back of the car. Without wasting any time, she drives you to the local emergency room, where you end up needing five stitches.",Embarrassment,embarrassment,Intimate,neutral,False,neutral,0.3622049391269684,anger,0.2632508277893066,joy,0.216785043478012
"You have a crush on a friend named Jason, and both of you are on the track team. You arrange to meet him on the school track early Saturday morning so he can help you improve your form on the hurdles. As you arrive, you notice that no one else is around. While walking up the school steps, you suddenly hear someone calling your name. Startled, you turn and see Jason. However, in your surprise, you lose your balance and trip, taking a tumble on the steps. Thankfully, you're not seriously injured, but your glasses fall off in the process. Jason kindly helps you search for them before you can start your practice.",Embarrassment,embarrassment,Intimate,joy,False,joy,0.3749976456165313,surprise,0.3554591238498688,fear,0.0787661150097847
"You're having dinner with a senior colleague one evening, and he shares a hilarious story that has you bursting with laughter. Just as the laughter starts to subside, you take a big mouthful of food, only to be caught off guard by another unexpected punchline from your colleague. The laughter becomes uncontrollable, causing the food to come flying out of your mouth and nose, much to your embarrassment.",Embarrassment,embarrassment,Intimate,neutral,False,neutral,0.329240620136261,sadness,0.2773171067237854,disgust,0.2501301765441894
"You arrive home earlier than expected from your date and unlock the front door of your apartment. As you enter the living room, you hear your roommate yelling something, but you can't quite make it out. When you look in their direction, you're taken aback to see your roommate and her boyfriend hastily clutching their clothes and scrambling into her bedroom. It becomes clear that you've unintentionally walked in on an awkward moment between them.",Embarrassment,embarrassment,Intimate,disgust,False,disgust,0.287454217672348,fear,0.2424051314592361,surprise,0.1871517300605774
"You have promised a friend that you would take her out to dinner for her birthday. A few nights beforehand, an attractive coworker, whom you have had your eye on, asks you out. You accept and ditch your friend with an excuse about being sick. The night after your date, your friend calls and says that she saw you in the window of a restaurant while she was on the way to get you a get-well card. She is very upset and asks, ""What kind of friend are you?""",Embarrassment,embarrassment,Intimate,neutral,False,neutral,0.6016945838928223,sadness,0.1857611536979675,anger,0.0865774303674697
"You call your girlfriend/boyfriend. You start talking about intimate things. She/he doesn't respond but you keep on talking. After a long silence, you hear your boyfriend/girlfriend's voice in the background asking who is on the phone. You realize that you are speaking to one of his/her parents.",Embarrassment,embarrassment,Intimate,anger,False,anger,0.4102840423583984,sadness,0.3002801537513733,disgust,0.1355098783969879
"You are a waitress in a restaurant. You are known for being efficient and courteous. One of your professors comes in and sits in your section. You immediately wait on him and try to impress him. You quickly bring him his meal but trip and spill it all over him. He gets up, wipes it off, and gives you an annoyed look.",Embarrassment,embarrassment,Intimate,sadness,False,sadness,0.3007832765579223,disgust,0.2268313467502594,anger,0.2244200408458709
"One day you walked into a large, well-attended class and sat down in the front row. After about ten minutes, you realized that you were in the wrong class, so you had to get up and walk out in order not to miss the class you were scheduled to take.",Embarrassment,embarrassment,Stranger,anger,False,anger,0.2758691608905792,sadness,0.2120745927095413,disgust,0.1846151351928711
"After paying for your purchases, you were leaving a packed, City Centre drugstore. You walked through the scanner at the door, and the alarm went off as if you were a shoplifter.",Embarrassment,embarrassment,Stranger,anger,False,anger,0.4296664595603943,fear,0.2818968296051025,neutral,0.1751770824193954
"You had gone by yourself to see the recent crowded exhibit at the local art museum. After visiting the restroom, you walked around the main gallery for about five minutes before a female security guard caught your attention, as well as that of many other museum visitors, by yelling, ""Ma'am!"" and telling you that your skirt was hitched up in the back.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.3547029197216034,neutral,0.2792302072048187,surprise,0.2571284472942352
"You worked in the men's department of a large department store. You had been with them for one month, so you were not familiar with some of the procedures. One day you made a mistake, and the floor manager yelled at you in front of the customers who were shopping at the time.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.519363522529602,surprise,0.2490043938159942,anger,0.0756071433424949
"It was the first day of a new semester, and you were sitting in a large lecture course. You didn't know anyone else in the class, and you were thinking about other things going on in your life, biting on the end of your pen. Suddenly, some of the students around you started staring at you, and a few began to laugh. When you looked down, you saw ink all over your hands, and after running to the bathroom, you saw that your mouth was blue.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.4161288142204284,anger,0.1692631542682647,neutral,0.151723250746727
"You were the best man at your brother's wedding. You got up at the reception to make the ceremonial toast. Halfway through, your brother leaned over to you and whispered, ""Your fly is open.""",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.4473459124565124,anger,0.2908257842063904,neutral,0.2033285796642303
"As a prospective student, you visited the dining hall of one of the schools you most wanted to attend. The person who had been escorting you to classes had a prior engagement, so you decided to eat lunch on your own and perhaps meet some new people. As you left the cafeteria line and walked into the large dining hall full of noisy college students, you slipped on some spilled ketchup and fell backwards. Your tray full of food flew up into the air and then fell crashing down onto the tiled floor, covering you with salad and soup.",Embarrassment,embarrassment,Stranger,fear,False,fear,0.3403260707855224,disgust,0.2544480562210083,anger,0.1873667538166046
"Four months after your first child was born, you went back to work on a part-time basis, but you were still breastfeeding her. One afternoon, you made a sales presentation to all of the employees of a large architectural firm that you hoped to snare as a new client. As you were speaking, you caught a glance of yourself in a mirror in the conference room; your blouse was wet, and you looked down to find that you had leaked.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.6495038866996765,neutral,0.2036393880844116,fear,0.0611921548843383
"You were backstage at a local theater where a performance was about to begin. There was a microphone set up backstage. You thought it was just a prop, so you paid no attention to it and stood nearby having a conversation with a friend. But it turned out that the microphone was live, and everyone in the theater could hear your conversation.",Embarrassment,embarrassment,Stranger,anger,False,anger,0.3339423239231109,fear,0.2593244612216949,disgust,0.1915813684463501
"You recently attended your friend's college graduation. You were sitting on one of those flimsy metal folding chairs. As you shifted your weight to get more comfortable, the chair collapsed. You went crashing to the floor during the honorary degree recipient's speech.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.4565991759300232,sadness,0.3672927916049957,neutral,0.1088990569114685
"You have a part-time job at a restaurant. Your job is to call the names of the people whose tables are ready. One evening, you comment to a coworker about how attractive you think somebody in the last group is. As you walk by the table, the group smiles at you and one man/ woman says, ""I hear you think my friend is attractive."" You quickly realize that the microphone was on when you were talking to the coworker.",Embarrassment,embarrassment,Stranger,neutral,False,neutral,0.3441731333732605,disgust,0.235552579164505,fear,0.1426814943552017
"You are researching a topic at the library in a competitive area of study. You realize that you have come across a crucial page in your reading. You decide discreetly to rip out the page so that no one else will be able to use the same information and so that your discussion will be unique. A librarian, however, catches you and demands that you buy the book and bans you from the library.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.471316248178482,neutral,0.3048633337020874,anger,0.1418777853250503
"You are in a job interview. As you sit across the desk from the interviewer, you feel a wet spot on the seat of your pants. You wonder what you can do, not knowing how it happened. At the end of the interview, you stand up while trying to cover it up and exit quickly. However, the interviewer gets up to walk you to the door and obviously notices the wet spot with a confused look.",Embarrassment,embarrassment,Stranger,disgust,False,disgust,0.5424617528915405,fear,0.151809886097908,neutral,0.131522536277771
"You had been going out with a guy for about three months. You liked him, but you had been considering ending your relationship because he seemed much more serious about staying together than you were. However, you hadn't brought up the subject yet. One Friday afternoon, you got home from class and found a message on your voicemail that he wanted you to go with him on Saturday to his home to meet his parents. You knew you would have to break up with him at dinner that night.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.4373153746128082,joy,0.1815142184495926,anger,0.1641324758529663
"There was a small grocery store where you used to buy almost all your groceries. The owners, Linda and Bob, were very friendly, and you always chatted with them when you went there. Whenever you came back from long vacations or other trips, they would always say, ""Hi! It's good to see you! We missed you!"" and ask about your trip. However, when a large supermarket opened nearby, you somehow ended up not going to Linda and Bob's store at all for three months. Then one evening, there was an ingredient you desperately needed. The supermarket didn't have it, so you were going to have to go to Linda and Bob's for it. You knew they were going to ask you where you had been all this time.",Embarrassment,embarrassment,Sticky Scenarios,sadness,False,sadness,0.3645833432674408,neutral,0.2442292273044586,fear,0.2278607189655304
"You suspected, but you weren't sure, that an employee you supervised was stealing from the petty cash box. It was clear that you were going to have to confront him.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.4191198348999023,disgust,0.2496194392442703,anger,0.1239436119794845
"The last time you were together, you thought you saw genital herpes lesions on your partner, but you weren't sure. This time, you were going to have to ask him directly if it was herpes.",Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.5168020129203796,fear,0.2105155438184738,surprise,0.125636026263237
"You had lent your friend a large sum of money that he had not repaid. Suddenly, you found yourself in a tight spot and needed the money back in order to pay your rent. You knew you were going to have to ask your friend to repay the loan.",Embarrassment,embarrassment,Sticky Scenarios,anger,False,anger,0.5281872749328613,fear,0.292536199092865,disgust,0.1245652288198471
You had already mailed your reply saying you would be attending your friend's wedding when you discovered that your ex-girlfriend would also be attending.,Embarrassment,embarrassment,Sticky Scenarios,neutral,False,neutral,0.3323317766189575,fear,0.2592678070068359,sadness,0.12517811357975
